gene_name.GENEID,gene_name.GENENAME,MUT_12DPA_R1,MUT_12DPA_R2,MUT_12DPA_R3,WT_12DPA_R1,WT_12DPA_R2,MUT_14DPA_R1,MUT_14DPA_R2,MUT_14DPA_R3,WT_14DPA_R1,WT_14DPA_R2
ENSMUSG00000001441,Npepps,31.6,33.84,33.85,20.78,21.3,25.68,21.33,21.34,13.43,18.94
ENSMUSG00000001444,Tbx21,0,0,0.01,0,0,0,0,0.01,0.01,0.01
ENSMUSG00000001445,Mrpl10,15.74,16.85,20.29,12.07,12.07,16.99,12.56,14.67,7.72,10.54
ENSMUSG00000001467,Cyp51,17.4,28.34,19.73,22.44,20.57,21.89,22.94,25.96,11.13,14.58
ENSMUSG00000001472,Tcf25,97.51,124.32,107.73,96.41,95.18,78.88,101.08,88.74,54,93.59
ENSMUSG00000001473,Tubb6,22.02,13.15,48.15,24.6,38.55,6.21,8.12,8.72,13.88,18.92
ENSMUSG00000001482,Def8,32.39,45.05,44.74,18.44,18.96,49.78,36.06,36.89,12.02,14.69
ENSMUSG00000001493,Meox1,0.36,0.43,0.66,1.26,1.39,0.16,0.45,0.4,1.12,1.14
ENSMUSG00000001494,Sost,0.02,0.03,0.01,0.12,0.01,0,0.06,0.02,0.23,0.13
ENSMUSG00000001496,Nkx2-1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001497,Pax9,0.36,0.56,0.38,0.65,0.99,0.44,0.39,0.32,0.73,1.05
ENSMUSG00000001504,Irx2,2.93,4.8,4.73,0.29,0.61,3.14,1.54,1.77,0.17,0.56
ENSMUSG00000001506,Col1a1,458.84,590.92,745.39,1311.27,1753.4,149.76,618.57,274.91,1015.87,788.96
ENSMUSG00000001507,Itga3,18.69,26.69,34.58,21.14,27.11,30.47,19.28,23.38,16.91,22.18
ENSMUSG00000001508,Sgca,0.06,0.03,0.05,0.25,0.19,0,0.2,0,0.25,0.18
ENSMUSG00000001510,Dlx3,34.41,49.01,42.31,66.4,111.2,52.17,36.07,42.31,33.45,53.24
ENSMUSG00000001517,Foxm1,7.43,5.41,11.19,3.19,5.15,2.16,2.12,2.97,2.27,3.58
ENSMUSG00000001518,Itfg2,5.26,5.95,6.96,3.61,3.94,3.98,5.4,4.42,3.68,3.11
ENSMUSG00000001520,Nrip2,0.04,0.22,0.1,0.09,0.09,0.05,0.07,0.08,0.13,0.1
ENSMUSG00000001521,Tulp3,5.45,7.1,7.18,4.93,6.36,3.49,4.58,3.68,3.98,5.24
ENSMUSG00000001524,Gtf2h4,5.83,5.66,6.22,2.96,3.86,3.73,2.76,2.82,2.76,3.09
ENSMUSG00000001525,Tubb5,150.12,113.07,208.42,89.97,121.43,63.98,69.84,98.75,57.28,99
ENSMUSG00000001542,Ell2,32.27,37.64,30.35,41.46,46.41,39.41,23.39,24.93,23.71,30.94
ENSMUSG00000001552,Jup,1047.74,1633.76,1310.7,769.84,847.4,1488.94,1118.14,1111.5,495.2,533.33
ENSMUSG00000001555,Fkbp10,17.97,15.95,25.05,27.81,33.49,7.94,14.7,8.24,17.86,18.94
ENSMUSG00000001558,Klhl10,0.04,0.05,0.05,0,0.03,0.02,0.06,0.03,0.03,0.03
ENSMUSG00000001566,Mnx1,0,0.01,0,0,0.04,0,0,0,0,0
ENSMUSG00000001569,Nom1,7.17,8.31,7.54,5.28,5.43,6.52,4.42,6.76,3.15,4.66
ENSMUSG00000001576,Ergic1,14.81,16.95,19.05,12.29,15.79,9.86,10.51,9.19,8.1,8.53
ENSMUSG00000001583,Tnk1,4.33,5.19,4.23,0.94,1.18,3.35,3.3,2.99,0.87,1.5
ENSMUSG00000001588,Acap1,0.45,0.28,0.34,0.19,0.12,0.29,0.37,0.25,0.18,0.1
ENSMUSG00000001604,Tcea3,0.52,0.21,0.8,0.4,0.38,0.38,0.38,0.45,0.25,0.91
ENSMUSG00000001622,Csn3,0.01,0,0,0,0,0,0,0,0,0
ENSMUSG00000001627,Ifrd1,43.55,48.04,56.75,80.13,121.28,61.01,42.66,40.63,51.54,64.25
ENSMUSG00000001630,Stk38l,7.74,9.8,11.64,8.71,8.12,7.22,9.27,8.98,5.03,6.09
ENSMUSG00000001632,Brpf1,6.98,9.42,10.58,5.26,7.34,6.86,5.31,5.44,3.63,4.85
ENSMUSG00000001642,Akr1b3,18.67,17.23,21.5,16.48,19.09,13.41,14.1,16.9,12.8,15.89
ENSMUSG00000001655,Hoxc13,25.19,35.66,41.03,40.2,67.21,17.55,17.34,20.72,19.99,56.2
ENSMUSG00000001656,Hoxc11,5.88,7.2,7.26,4.3,2.72,7.54,6.21,6.91,2.31,2.19
ENSMUSG00000001657,Hoxc8,0.6,0.5,0.32,0.3,0.27,0.45,0.32,0.35,0.48,0.26
ENSMUSG00000001661,Hoxc6,1.14,1.22,0.81,0.77,0.5,1.06,0.64,0.64,0.82,0.46
ENSMUSG00000001663,Gstt1,0.24,0.17,0.32,0.32,0.34,0.17,0.33,0.17,0.35,0.27
ENSMUSG00000001665,Gstt3,4.96,4.46,6.39,1.42,2.36,5.09,4.26,4.19,1.74,2.21
ENSMUSG00000001666,Ddt,13.37,13.22,17.63,8.93,8.12,12.08,12.83,12.25,5.95,7.89
ENSMUSG00000001670,Tat,0,0,0,0,0,0,0,0.04,0,0.01
ENSMUSG00000001672,Marveld3,1.96,1.49,1.46,4.23,3.69,1.78,1.15,1.65,2.5,3.08
ENSMUSG00000001674,Ddx18,13.69,14.77,17.43,10.24,12.44,11.36,10.67,10.14,6.02,9.63
ENSMUSG00000001687,Ubl3,53.05,90.04,74.63,63.24,55.11,114.94,103.43,93.17,45.39,45.98
ENSMUSG00000001700,Gramd3,11.37,18.01,14.39,12.21,11.03,17.67,16.94,13.12,8,7.32
ENSMUSG00000001707,Eef1e1,5.65,8.24,8.94,5.34,6.22,7.64,6.66,6.88,4.66,5.87
ENSMUSG00000001729,Akt1,47.49,53.65,78.88,33.58,41.1,46.92,42.36,38.4,22.27,34.63
ENSMUSG00000001739,Cldn15,0.07,0.09,0.07,0.05,0.12,0.03,0,0.02,0.04,0.06
ENSMUSG00000001741,Il16,0.47,0.61,0.67,0.56,0.59,0.26,0.54,0.25,0.63,0.62
ENSMUSG00000001750,Tcirg1,5.74,5.5,15.14,6.88,7.3,4.1,3.74,4.81,5.92,5.36
ENSMUSG00000001751,Naglu,2.98,3.45,4.81,3.07,4.25,2.78,2.85,2.73,2.18,3.31
ENSMUSG00000001755,Coasy,11.09,13.16,14.5,7.33,9.29,12.09,10.27,10.85,5.87,8.69
ENSMUSG00000001761,Smo,19.56,21.83,23.03,14.66,21,15.35,14.67,15.85,10.41,14.18
ENSMUSG00000001763,Tspan33,0.16,0.06,0.11,0.06,0.15,0.05,0.09,0.08,0.02,0.02
ENSMUSG00000001767,Crnkl1,9,9.64,10.21,7.41,7.88,8.8,7.9,8.1,5.65,6.98
ENSMUSG00000001768,Rin2,29.47,31.51,27.64,26.12,23.38,28.52,28.53,26.1,19.02,23.83
ENSMUSG00000001773,Folh1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001774,Chordc1,11.48,11.9,15.72,14.31,12.83,10.41,8.1,8.58,8,13.26
ENSMUSG00000001783,Rtcb,34.56,36.81,38.87,23.39,25.46,32.19,26.62,29.96,15.18,24.56
ENSMUSG00000001785,Pwp1,9.66,10.31,11.78,6.37,7.16,8.2,7.53,7.78,4.17,6.79
ENSMUSG00000001786,Fbxo7,3.47,3.58,4.36,3.72,4.75,2.89,2.64,3.45,3.13,3.24
ENSMUSG00000001794,Capns1,52.33,49.73,97.42,43.89,48.97,30.96,31.19,31.17,26.54,35.29
ENSMUSG00000001802,Lrp3,0.5,0.5,0.55,0.6,0.84,0.32,0.51,0.31,0.44,0.45
ENSMUSG00000001804,Dsg4,4.42,6.36,7.32,47.53,109.47,3.67,3.13,2.78,32.91,96.59
ENSMUSG00000001815,Evx2,0.1,0.26,0.05,0.19,0.2,0.08,0.17,0.15,0.12,0.19
ENSMUSG00000001819,Hoxd13,1.04,1.41,0.9,2.3,1.96,0.62,1.24,1.04,1.43,1.7
ENSMUSG00000001823,Hoxd12,0.08,0.1,0.04,0.2,0.12,0.03,0.07,0.06,0.07,0.1
ENSMUSG00000001827,Folr1,0.07,0.05,0.13,0,0,0,0.02,0,0,0
ENSMUSG00000001829,Clpb,13.56,16.28,18.51,10.64,11.82,14.41,12.49,13.85,6.99,9.49
ENSMUSG00000001833,Sept7,59.33,60.93,63.85,49.66,45.98,56.87,53.1,52.23,34.34,43.32
ENSMUSG00000001844,Zdhhc4,16.44,20.94,20.48,8.84,10.92,17.21,14.5,14.3,7.67,8.76
ENSMUSG00000001847,Rac1,102.96,120.21,138.43,82.62,93.93,105.48,88.71,94.47,53.49,78.92
ENSMUSG00000001855,Nup214,14.78,18.78,16.73,9.34,14.59,13.29,10.44,8.94,6.48,8.55
ENSMUSG00000001864,Aif1l,31.83,54.27,41.63,41.23,25.27,76.72,62.08,41.06,23.37,22.73
ENSMUSG00000001865,Cpa3,0.26,0.18,0.47,0.07,0.31,0.02,0.25,0.42,0.44,0.62
ENSMUSG00000001870,Ltbp1,18.41,19.16,31.43,18,26.85,10.25,14.75,10.7,11.96,19.18
ENSMUSG00000001891,Ugp2,23.95,27.14,31.93,18.94,18.84,22.68,21.12,20.31,14.65,15.11
ENSMUSG00000001901,Kcnh6,0.15,0.26,0.03,0.36,0.21,0.05,0.17,0.03,0.07,0.24
ENSMUSG00000001909,Trmt1,15.74,16.54,16.19,9.44,14.52,12.98,13.59,14.49,7.84,10.45
ENSMUSG00000001910,Nacc1,23.41,31.26,34.24,14.76,19.45,24.35,18.03,18.49,8.97,14.38
ENSMUSG00000001911,Nfix,83.91,118.25,142.51,58.91,86.96,86.71,75.12,77.35,40.21,59.66
ENSMUSG00000001918,Slc1a5,3.48,3.75,4.7,2.57,4.94,2.5,2.49,2.23,2.16,3.2
ENSMUSG00000001924,Uba1,76.13,92.42,88.16,58.97,72.33,78.23,59.61,66.94,39.77,54.13
ENSMUSG00000001930,Vwf,0.62,0.83,1.76,1.11,1.82,0.53,1.21,0.53,1.79,2.14
ENSMUSG00000001942,Siae,2.03,1.86,1.63,1.14,1.44,0.78,1.14,0.93,0.74,0.88
ENSMUSG00000001943,Vsig2,0.15,0.29,0.24,0.48,0.29,0.04,0.29,0.09,0.35,0.32
ENSMUSG00000001946,Esam,1.38,1.94,2.5,3.83,6.53,0.64,1.84,1.33,3.35,5.18
ENSMUSG00000001948,Spa17,1.07,1.09,0.55,0.6,0.52,0.65,0.57,0.51,0.33,0.54
ENSMUSG00000001962,Fam50a,11.68,13.22,12.64,10.35,12.02,9.17,8.16,8.18,5.1,6.95
ENSMUSG00000001964,Emd,41.63,42.11,46.66,23.33,26.94,37.88,31.55,36.59,17.3,23.56
ENSMUSG00000001983,Taco1,6.38,5.89,6.41,4.35,4.74,3.96,3.46,3.91,2.74,4.44
ENSMUSG00000001985,Grik3,0.07,0.14,0.11,0.07,0.06,0.05,0.09,0.07,0.04,0.04
ENSMUSG00000001986,Gria3,0.59,0.79,0.7,1.02,1.41,0.73,0.61,0.93,0.76,0.85
ENSMUSG00000001988,Npas1,0,0.06,0,0,0,0,0,0,0,0
ENSMUSG00000001995,Sipa1l2,6.33,9.28,8.63,5.73,7.84,6.77,6.77,5.9,4.21,5.17
ENSMUSG00000001998,Ap4e1,3.87,4.06,4.2,3.22,4.85,3.36,2.49,3.04,3.27,4.42
ENSMUSG00000001999,Blvra,10.48,8.94,11.76,6.62,7.58,6.8,8.57,7.9,4.95,6.55
ENSMUSG00000002006,Pdzd4,1.34,1.21,1.58,1.1,1.75,0.82,0.95,0.83,0.82,0.99
ENSMUSG00000002007,Srpk3,0.01,0,0.01,0.03,0.01,0,0.01,0,0.05,0.01
ENSMUSG00000002010,Idh3g,27.98,31.01,35.35,17.86,21.69,27.09,24.52,25.99,12.19,18.06
ENSMUSG00000002012,Pnck,0.03,0.08,0.13,0.1,0.14,0.02,0.06,0.05,0.12,0.06
ENSMUSG00000002014,Ssr4,105.12,96.6,98.09,79.36,71.19,95.22,96.86,107.18,62.47,72.08
ENSMUSG00000002015,Bcap31,55.15,54.24,62.92,44.97,51.26,46.19,47.25,52.57,33.7,45.85
ENSMUSG00000002017,Fam98a,11.36,10.47,13.55,11.07,11.6,8.78,7.03,7.94,6.28,8.36
ENSMUSG00000002020,Ltbp2,2.8,3.06,4.34,5.48,6.57,1.42,2.16,1.1,4.32,4.6
ENSMUSG00000002028,Kmt2a,5.48,6.72,8.06,5.88,5.95,4.54,3.75,3.87,2.99,4.81
ENSMUSG00000002031,Ift46,26.45,20.78,31.61,12.12,18.32,23.63,20.66,16.98,11.68,15.48
ENSMUSG00000002032,Tmem25,0.11,0.09,0.26,0.08,0.73,0.1,0.06,0.12,0.14,0.12
ENSMUSG00000002033,Cd3g,0.19,0.21,0.05,0.01,0.07,0.09,0.13,0.42,0.04,0.02
ENSMUSG00000002043,Trappc6a,33.44,31.22,28.88,24.37,19.91,25.98,30.87,31.07,17.92,21.04
ENSMUSG00000002052,Supt6,18.67,23.09,24,14.99,19.2,19.33,13.7,13.44,8.36,12.01
ENSMUSG00000002055,Spag5,3.47,1.92,3.99,1.74,2.75,0.69,0.97,1.61,1.03,2.4
ENSMUSG00000002057,Foxn1,10.97,16.13,15.61,25,69.17,11.11,6.6,9.52,12.12,23.75
ENSMUSG00000002058,Unc119,1.93,2.39,2.51,2.03,2.35,1.67,2.13,1.6,1.39,2.26
ENSMUSG00000002059,Rab34,11.05,12.38,13.49,12.04,12.86,7.34,10.57,10.21,7.76,10.26
ENSMUSG00000002064,Sdf2,26.97,23.47,20.6,24.22,21.87,22.36,24.43,22.37,17.31,19.37
ENSMUSG00000002068,Ccne1,2.66,1.58,3.39,1.31,2.16,0.98,0.95,1.22,1,1.19
ENSMUSG00000002076,Hsf2bp,0.37,0.38,0.65,0.14,0.06,0.38,0.35,0.71,0.01,0.27
ENSMUSG00000002083,Bbc3,4.16,4.74,4.36,1.18,2.01,3.31,2.64,3.07,0.98,2.11
ENSMUSG00000002100,Mybpc3,0.01,0,0.03,0,0.01,0.01,0,0,0.01,0
ENSMUSG00000002102,Psmc3,79.49,74.8,87.75,68.85,63.43,69.97,66.7,70.25,44.98,58.81
ENSMUSG00000002103,Acp2,4.12,4.87,5.69,4.54,5.83,3.01,3.88,3.32,3.79,3.84
ENSMUSG00000002104,Rapsn,0.02,0,0.09,0.02,0.03,0.06,0.06,0.01,0.05,0.03
ENSMUSG00000002105,Slc39a13,7.23,8.69,11.16,10.38,12.44,4.62,5.95,5.5,7.15,7.07
ENSMUSG00000002107,Celf2,1.95,2.11,2.67,1.43,1.32,2.21,2.3,2.62,1.1,1.79
ENSMUSG00000002108,Nr1h3,0.26,0.42,0.63,0.41,0.18,0.09,0.13,0.1,0.14,0.31
ENSMUSG00000002109,Ddb2,3.36,3.35,4.06,1.61,1.98,3.33,2.87,2.57,1.43,2.06
ENSMUSG00000002111,Spi1,2.48,1.81,9.26,1.77,2.44,1.18,2.2,2.05,0.93,1.52
ENSMUSG00000002129,Sf3a1,13.33,16.13,18.98,9.76,15.02,12.28,10.88,10.94,6.64,10.78
ENSMUSG00000002147,Stat6,26.23,31.94,31.45,19.01,22.77,25.52,21.47,21.7,13.62,17.41
ENSMUSG00000002190,Clgn,0,0,0.01,0.03,0.06,0,0.02,0,0.05,0.06
ENSMUSG00000002204,Napsa,2.65,0.9,1.3,0.33,0.51,1.14,1.75,1.12,0.29,0.59
ENSMUSG00000002205,Vrk3,5.31,4.3,5.93,3.66,3.24,3.52,3.14,3.21,2.52,3.46
ENSMUSG00000002210,Smg9,6.69,8.82,9.45,6.58,6.11,6.28,4.57,4.58,4.02,4.58
ENSMUSG00000002221,Paxip1,5.7,6.43,7.2,3.8,6.5,4.37,4.03,4.14,4.29,4.63
ENSMUSG00000002222,Rmnd5a,41.16,58.38,50.39,36.28,42.75,60.76,45.77,41.51,24.96,35.57
ENSMUSG00000002227,Mov10,0.87,1,1.57,1.11,0.99,0.59,0.74,0.53,0.92,0.51
ENSMUSG00000002228,Ppm1j,0.21,0.07,0.51,0.42,0.24,0.11,0.22,0.1,0.26,0.14
ENSMUSG00000002233,Rhoc,10.93,8.08,17.8,17.21,18.07,3.47,8.93,6.49,12.86,13.34
ENSMUSG00000002240,Prr27,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002249,Tead3,24.86,34.2,30.38,17.5,20.97,28.24,19.99,19.27,10.97,13.41
ENSMUSG00000002250,Ppard,27.03,32.5,35.53,14.91,17.18,25.92,17.82,18.62,7.83,10.36
ENSMUSG00000002257,Def6,8.41,8.93,12.19,5.34,7.74,8.61,5.57,6.28,4.03,5.19
ENSMUSG00000002265,Peg3,2,1.55,1.58,1.17,2.51,0.82,0.91,0.82,1.34,1.23
ENSMUSG00000002266,Zim1,0.01,0.02,0.07,0,0.04,0.02,0.01,0.01,0,0.01
ENSMUSG00000002274,Metrn,2.54,2.2,3.38,1.75,2.62,1.16,2.38,1.77,1.26,1.85
ENSMUSG00000002279,Lmf1,2.61,2.99,2.64,2.78,2.76,2.68,2,2.06,2.11,2.14
ENSMUSG00000002280,Narfl,5.81,5.22,5.76,4.93,3.92,6.01,5.08,5.06,3.22,4.01
ENSMUSG00000002289,Angptl4,1.24,0.57,2.64,1.1,1.25,0.43,0.56,0.83,1.96,4.05
ENSMUSG00000002297,Dbf4,7.04,5.43,8.63,5.45,9.93,3.47,3.83,4.31,4.38,6.21
ENSMUSG00000002307,Daxx,9.37,12.39,13.97,7.66,9.27,9.37,9.36,7.57,4.09,6.67
ENSMUSG00000002308,Cd320,3.49,3.22,3.35,2.79,3.43,2.32,2.14,1.74,2.23,2.63
ENSMUSG00000002319,Ipo4,16.36,18.26,18.07,14,18.68,16.5,12.27,12.46,9.3,13.25
ENSMUSG00000002320,Tm9sf1,20.99,22.89,24.5,16.59,19.61,18.94,17.94,20.01,12.18,17.99
ENSMUSG00000002324,Rec8,1.35,0.28,0.09,0.21,0.05,0.19,0.17,0.35,0.24,0.25
ENSMUSG00000002325,Irf9,5.38,4.45,4.14,3.73,3.17,3.22,3.39,3.66,2.21,3.35
ENSMUSG00000002326,Gmpr2,2.92,2.95,4.2,3.09,2.77,2.2,2.34,2.13,2.53,2.7
ENSMUSG00000002329,Mdp1,8.74,7.71,9.65,6.62,5.51,6.04,7.52,7.21,4.64,6.75
ENSMUSG00000002332,Dhrs1,78.66,112.36,70.73,64.3,85.38,89.94,65.38,80.04,41.98,48.3
ENSMUSG00000002341,Ncan,0.03,0.02,0.02,0,0,0.01,0,0,0.01,0
ENSMUSG00000002342,Tmem161a,11.73,12.39,15.45,9.32,16.02,10.62,8.55,9.96,5.34,11.02
ENSMUSG00000002343,Armc6,2.47,2.79,2.7,2.73,3.91,2.17,1.92,2,1.85,3.07
ENSMUSG00000002345,2310045N01Rik,23.77,26.93,26.86,15.43,16.95,25.28,18.9,21.39,11.11,14.98
ENSMUSG00000002346,Slc25a42,2.62,3.27,3.31,1.95,2.79,2.22,1.39,1.3,1.28,1.84
ENSMUSG00000002365,Snx9,18.11,22.66,22.99,18.07,16.24,26.8,25.35,24.82,12.89,12.4
ENSMUSG00000002372,Ranbp3,11.47,12.98,14.23,11.61,12.91,8.88,8.25,8.67,6.49,9.21
ENSMUSG00000002379,Ndufa11,93.02,77.56,89.75,62.4,57.03,68.44,81.99,77.95,41.59,53.66
ENSMUSG00000002384,Bmp8b,0.08,0.09,0.11,0,0.04,0.07,0.04,0.04,0.04,0.03
ENSMUSG00000002393,Nr2f6,12.38,15.65,17.06,11.35,11.29,13.97,10.91,12.65,6.52,9.67
ENSMUSG00000002395,Use1,39.24,38.41,41.44,25.07,20.04,40.47,44.35,47.42,18.1,21.55
ENSMUSG00000002396,Ocel1,2.14,2.96,3.52,2.99,2.81,3.13,2.59,2.77,1.66,2.78
ENSMUSG00000002409,Dyrk1b,9.18,11.89,10.51,6.22,7.94,8.95,8.16,7.75,4.5,6.09
ENSMUSG00000002413,Braf,14.57,18.95,17.22,13.4,20.15,12.6,10.47,10.01,8.72,14.72
ENSMUSG00000002416,Ndufb2,44.41,38.92,41.28,43.64,32.89,35.27,46.83,53.57,27.1,36.61
ENSMUSG00000002428,Hltf,4.36,4.07,4.9,4.12,4.59,3.88,2.93,3.18,3.13,3.68
ENSMUSG00000002455,Prpf6,17.62,20.41,19.83,13.06,15.33,19.7,12.76,12.44,7.93,12.5
ENSMUSG00000002458,Rgs19,5.45,6.2,8.07,4.79,6.16,3.44,4.29,3.59,2.63,4.01
ENSMUSG00000002459,Rgs20,11.71,13.59,12.94,6.75,4.1,17.3,9.36,11.86,4,3.76
ENSMUSG00000002475,Abhd3,0.22,0.15,0.22,0.23,0.24,0.3,0.28,0.22,0.24,0.24
ENSMUSG00000002477,Snrpd1,32.19,26.38,39.82,20.88,20.33,21.44,22.7,25.95,16.25,21.7
ENSMUSG00000002486,Tchp,1.37,1.19,1.71,1.12,1.95,0.97,0.72,0.48,0.85,1.07
ENSMUSG00000002489,Tiam1,69.6,109,94.02,39.8,48.89,92.34,66.86,66.01,25.93,38.4
ENSMUSG00000002496,Tsc2,21.4,14.76,11.91,8.19,10.13,9.73,11.82,7.74,5.4,6.95
ENSMUSG00000002500,Rpl3l,0.02,0.02,0,0,0,0,0,0,0,0
ENSMUSG00000002504,Slc9a3r2,1.25,2.38,2.59,3.57,5,1.1,2.12,1.32,2.46,3.77
ENSMUSG00000002524,Puf60,36.01,39.96,41.47,28.22,31.71,24.62,28.87,30.08,17.49,24.39
ENSMUSG00000002546,Golga2,29.63,40.73,36.69,24.12,32.25,33.71,24.44,22.85,14.75,17.32
ENSMUSG00000002550,Uck1,7.69,7.34,7.2,5.49,5.69,5.46,4.65,5.28,3.65,4.69
ENSMUSG00000002565,Scin,2.92,3.09,5.64,1.34,2.07,3.22,2.26,3.12,1.46,2.8
ENSMUSG00000002578,Ikzf4,1.06,1.22,1.16,0.27,0.21,0.72,0.35,0.44,0.12,0.66
ENSMUSG00000002580,Mien1,36.19,39,37.53,34.5,26.12,31.78,37.73,42.77,23.14,22.02
ENSMUSG00000002588,Pon1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002602,Axl,15.92,18.34,19.01,12.29,12.89,12.01,13.49,11.41,10.52,10.42
ENSMUSG00000002603,Tgfb1,14.33,21.41,22.81,22.54,25.97,12.51,14.37,13.18,14.49,15.84
ENSMUSG00000002608,Ccdc97,8.87,12.8,13.02,8.39,10.97,9.43,7.48,7.23,4.84,7.47
ENSMUSG00000002617,Zfp40,0.7,0.86,0.73,0.98,0.62,0.35,0.62,0.49,0.65,0.92
ENSMUSG00000002625,Akap8l,3.58,3.57,3.14,4.08,4.39,3.18,2.89,2.68,3.08,3.97
ENSMUSG00000002633,Shh,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002635,Pdcd2l,6.59,7.59,6.89,4.06,3.7,5.43,4.79,4.96,3.66,4.93
ENSMUSG00000002658,Gtf2f1,17.21,21.32,22.11,12.86,14.77,15.6,12.48,11.64,6.1,8.62
ENSMUSG00000002660,Clpp,15.36,14.91,15.78,10.99,11.43,12,11.58,11.92,7.73,10.04
ENSMUSG00000002661,Alkbh7,6.74,7.28,7.4,7.43,5.18,8.16,5.93,6.83,4.23,4.51
ENSMUSG00000002664,Pspn,0.2,0.36,0.05,0.16,0.18,0.12,0,0,0.06,0.06
ENSMUSG00000002668,Dennd1c,0.1,0.19,0.26,0.1,0.12,0.05,0.08,0.09,0.14,0.12
ENSMUSG00000002679,Med6,9.23,9.94,10.9,8.64,6.39,8.91,8.66,9.07,5.64,6.26
ENSMUSG00000002688,Prkd1,0.4,0.45,0.39,0.56,0.48,0.19,0.37,0.26,0.52,0.44
ENSMUSG00000002699,Lcp2,0.57,0.28,2.28,0.6,0.7,0.25,0.34,0.45,0.33,0.43
ENSMUSG00000002718,Cse1l,18.02,15.83,21.46,11.43,14.3,13.45,11.91,12.83,8.4,14.42
ENSMUSG00000002728,Naa20,55.01,49.23,55.4,37.01,32.28,49.82,53.92,51.43,27.07,31.87
ENSMUSG00000002731,Prkra,6.22,5.49,5.81,4.24,4.49,4.97,4.98,5.1,3.84,4.38
ENSMUSG00000002732,Fkbp7,5.55,3.37,6.58,12.07,12.57,1.91,5.34,3.2,8.78,8.56
ENSMUSG00000002733,Plekha3,1.92,2.36,3.1,2.76,2.81,1.47,1.61,1.71,1.81,2.51
ENSMUSG00000002741,Ykt6,56.75,64.37,63.73,37.36,36.36,58.22,52.74,49.78,26.55,29.67
ENSMUSG00000002748,Baz1b,11.53,10.55,13.67,9.93,10.86,7.27,5.94,6.07,6.17,9.11
ENSMUSG00000002763,Pex6,3.54,3.84,4.77,2.7,4.12,2.91,2.58,2.58,2.09,3.2
ENSMUSG00000002767,Mrpl2,20.26,20.48,26.48,11.15,14.16,18.87,17.23,17.74,10.16,13.01
ENSMUSG00000002768,Mea1,32.56,34.69,37.28,23.59,21.88,31.18,29.6,29.31,16.22,18.74
ENSMUSG00000002769,Gnmt,0.56,0.95,1.35,0.61,1.1,1,0.85,1.19,0.56,1.04
ENSMUSG00000002771,Grin2d,0.26,0.34,0.4,0.29,0.33,0.25,0.18,0.22,0.16,0.17
ENSMUSG00000002778,Kdelr1,60.42,64.91,77.14,50,56.86,61.4,52.89,53.7,33.28,44.07
ENSMUSG00000002781,Tmem143,2.99,2.93,3.86,1.86,2.02,2.32,1.49,1.99,1.08,1.94
ENSMUSG00000002797,Ggct,29.34,26.32,38.28,18.15,18.43,40.07,34.35,21.03,9.51,20.77
ENSMUSG00000002799,Jag2,16.6,25.5,27.49,13.8,17.64,17.67,14.52,15.85,10.25,14.73
ENSMUSG00000002803,Btbd6,8.93,12.06,12.68,7.69,10.34,11.05,8.96,7.99,5.7,6.93
ENSMUSG00000002804,Nudt14,9.34,9.23,10.85,5.46,6.61,9.07,9.77,8.68,5.3,6.26
ENSMUSG00000002808,Epdr1,2.89,3.16,2.93,4.47,4.35,2.1,2.14,2.36,2.84,3.65
ENSMUSG00000002812,Flii,22.29,27.96,35.56,20.7,25.91,20.82,14.68,18.25,9.92,16.01
ENSMUSG00000002814,Top3a,2.77,2.59,3.13,1.43,2.06,1.61,1.85,1.73,1.34,1.84
ENSMUSG00000002820,Atg4d,10.96,12.11,9.73,8.32,8.99,5.79,8.1,9.31,6.35,7.14
ENSMUSG00000002825,Qtrt1,4.05,5.32,4.91,3.07,3.25,3.5,3.65,2.64,2.49,3.33
ENSMUSG00000002831,Plin4,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0,0.02,0.04
ENSMUSG00000002833,Hdgfrp2,5.53,7.42,7.66,6.01,6.33,4.36,3.5,3.5,4.72,4.22
ENSMUSG00000002835,Chaf1a,2.94,2.74,3.99,1.75,2.39,1.89,1.44,1.57,1.07,1.99
ENSMUSG00000002844,Adprh,6.57,5.98,8.09,6.4,6.19,6.98,5.69,6.78,4.9,6.22
ENSMUSG00000002845,Tmem39a,8.33,8.57,9.88,7.76,10.87,5.06,5.08,6.23,6.47,6.84
ENSMUSG00000002846,Timmdc1,8.53,8.96,8.77,7.42,8.6,7.37,7.8,7.79,5.45,6.86
ENSMUSG00000002847,Pla1a,0.34,0.6,0.32,0.41,0.4,0.09,0.19,0.03,0.99,0.58
ENSMUSG00000002870,Mcm2,8.29,8.26,11.1,3.37,6.5,4.51,3.79,4.1,2.83,5.44
ENSMUSG00000002871,Tpra1,13.92,18.7,17.49,18.94,24.52,16.29,13.69,13.49,11.97,15.73
ENSMUSG00000002881,Nab1,34.4,47.99,44.77,28.59,27.26,37.53,37.9,36.05,19.66,24.8
